,TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
1110,48,42,37,31,28,24,68,58,48,30.13,10,10,10,10,6,17
1111,62,49,34,47,35,18,79,64,50,29.96,10,10,7,15,4,28
1112,34,29,23,18,15,13,60,55,49,30.31,10,10,10,17,10,28
1113,44,32,19,13,11,6,73,48,22,30.74,10,10,10,12,4,21
1114,53,37,21,32,18,11,81,50,19,30.64,10,10,10,14,4,22
1115,71,57,43,55,47,35,89,69,49,30.3,10,10,10,15,5,27
1116,79,69,59,58,56,53,90,66,42,30.02,10,10,10,17,7,35
1117,80,70,59,63,60,57,93,72,51,29.95,10,10,9,16,8,29
1118,81,74,67,65,63,59,87,70,52,30.04,10,10,7,14,8,26
1119,78,67,56,69,63,51,100,74,48,30.25,10,8,0,14,7,24
1120,56,52,47,51,50,46,100,92,83,30.33,9,3,1,8,4,13
1121,73,62,51,66,59,50,100,87,73,30.01,10,4,1,17,5,29
1122,70,64,58,61,56,51,97,78,58,29.97,10,9,1,9,1,16
1123,59,54,48,55,48,46,100,86,72,30.11,10,7,0,14,6,22
1124,56,52,47,52,48,46,100,93,86,30.09,10,8,2,9,4,14
1125,71,62,52,55,52,50,100,79,57,29.83,10,10,10,12,3,18
1126,76,62,47,55,50,46,93,66,38,29.74,10,9,5,8,1,11
1127,81,65,48,58,51,33,100,62,23,29.58,10,7,0,21,6,38
1128,70,62,53,42,34,27,47,38,28,29.75,10,10,10,24,11,43
1129,76,61,46,39,36,34,65,44,23,29.94,10,10,10,10,4,16
1130,84,67,50,64,51,36,87,62,37,29.71,10,10,10,14,7,25
1131,69,59,48,63,36,27,84,53,22,29.92,10,10,10,15,7,24
1132,59,50,40,30,27,24,64,46,28,30.27,10,10,10,10,3,14
1133,58,48,38,30,24,21,70,48,26,30.35,10,10,10,13,5,19
1134,61,50,39,37,31,21,82,52,22,30.35,10,10,10,14,6,22
1135,70,55,40,34,30,28,65,44,22,30.32,10,10,10,14,6,22
1136,79,63,47,35,30,26,61,38,15,30.19,10,10,10,12,5,18
1137,78,61,44,50,36,29,67,44,21,30.03,10,10,10,13,4,21
1138,82,67,51,59,52,45,100,68,35,29.98,10,8,2,14,4,20
1139,64,55,46,39,35,32,65,52,39,30.22,10,10,10,13,7,20
1140,53,49,45,37,34,31,61,57,53,30.37,10,10,10,13,6,21
1141,51,49,47,52,46,36,100,77,54,30.24,10,4,1,9,1,12
1142,72,62,51,64,59,51,100,89,78,30.06,10,6,0,12,3,19
1143,78,73,67,67,65,63,93,76,58,29.91,10,9,3,12,5,22
1144,86,71,56,66,54,36,100,59,17,29.8,10,8,2,13,2,22
1145,87,69,51,46,41,33,77,49,21,29.88,10,10,10,18,5,26
1146,68,56,43,37,31,28,54,39,24,30.28,10,10,10,10,5,19
1147,79,65,51,63,51,36,87,70,52,30.16,10,10,7,7,3,22
1148,86,76,66,67,64,62,93,71,48,29.99,10,8,5,12,6,21
1149,79,73,66,66,61,49,93,73,52,30.09,10,9,5,14,5,21
1150,78,71,63,64,55,42,84,63,42,30.05,10,10,10,18,9,28
1151,67,57,47,62,47,37,93,80,66,29.94,10,8,2,20,9,32
1152,65,54,43,38,33,27,82,53,24,30.16,10,10,10,16,7,24
1153,70,55,40,39,36,34,79,54,28,30.1,10,10,10,12,3,15
1154,77,64,50,60,50,41,93,67,41,29.85,10,10,10,13,6,22
1155,86,74,62,64,56,45,90,58,26,29.78,10,10,10,12,6,20
1156,81,71,61,68,66,59,90,76,62,29.84,10,7,2,20,8,37
1157,70,64,58,59,57,54,100,80,59,29.95,10,8,1,21,4,34
1158,82,67,52,55,43,37,100,61,21,29.97,10,10,9,15,6,26
1159,87,69,51,49,45,40,71,48,24,29.86,10,10,10,10,3,15
1160,90,73,55,60,49,42,73,50,26,29.64,10,10,10,15,5,25
1161,80,67,54,50,35,28,43,31,18,29.8,10,10,10,17,6,23
1162,63,54,44,33,28,22,58,42,25,30.13,10,10,10,13,6,22
1163,72,57,42,64,50,33,93,77,60,29.95,10,10,9,12,3,18
1164,82,74,66,66,65,64,93,76,58,29.92,10,8,4,13,6,21
1165,80,75,69,68,67,66,90,79,67,29.89,10,7,2,14,7,24
1166,73,64,54,67,45,23,93,59,24,30.08,10,9,7,21,8,29
1167,66,58,49,28,22,19,42,30,18,30.4,10,10,10,13,5,23
1168,71,56,40,38,29,24,70,45,19,30.48,10,10,10,14,6,23
1169,59,57,54,57,52,39,100,72,44,30.33,10,6,2,13,4,18
1170,75,66,57,65,60,57,100,84,68,30.11,10,6,1,12,4,19
1171,84,76,68,67,66,64,93,76,58,29.94,10,10,10,16,9,29
1172,77,69,61,67,51,34,93,61,29,30.12,10,10,5,17,6,25
1173,76,68,60,64,50,33,78,56,34,30.23,10,10,10,12,4,17
1174,80,74,67,66,64,59,93,79,64,30.13,10,10,6,14,5,23
1175,83,73,62,65,62,59,93,70,47,30.11,10,10,10,12,2,18
1176,66,64,61,64,62,59,100,94,87,30.09,10,6,1,9,4,15
1177,62,55,47,60,47,43,93,85,77,30.21,10,9,4,18,7,31
1178,70,58,48,52,48,46,100,85,44,30.14,10,6,2,12,3,18
1179,73,57,40,46,43,41,57,46,35,30.24,10,10,10,12,3,18
1180,75,62,49,54,49,44,86,64,41,30.26,10,9,0,14,6,21
1181,79,69,58,63,59,55,100,78,56,30.19,10,7,2,14,6,24
1182,83,74,65,64,62,61,87,69,51,30.12,10,10,9,15,8,24
1183,84,75,65,66,63,61,93,72,51,30.23,10,10,7,10,4,16
1184,85,75,65,65,62,59,93,69,44,30.2,10,10,9,12,6,21
1185,85,75,64,65,60,53,87,63,39,30.11,10,10,10,13,7,21
1186,85,74,63,63,61,59,93,70,47,30.06,10,10,8,13,8,23
1187,83,76,68,64,62,58,87,67,47,30.07,10,10,10,14,7,23
1188,85,75,65,63,59,43,87,56,24,30.02,10,10,10,24,10,38
1189,83,72,60,71,63,51,90,68,45,29.91,10,8,2,17,6,28
1190,84,69,53,51,46,41,71,48,25,29.97,10,10,10,12,4,17
1191,86,75,63,66,61,51,93,67,40,29.84,10,8,2,18,8,27
1192,86,78,70,67,66,65,90,73,55,29.83,10,9,4,13,5,20
1193,86,78,70,68,66,60,90,67,44,29.78,10,8,4,22,10,35
1194,84,72,60,68,56,42,100,62,24,29.76,10,8,1,15,5,27
1195,82,68,54,50,46,39,77,50,23,29.85,10,10,10,15,4,26
1196,86,71,55,59,53,48,80,56,32,29.76,10,10,10,18,6,27
1197,76,71,65,65,63,59,93,79,64,29.82,10,10,10,16,8,26
1198,77,67,57,67,61,51,93,74,54,29.75,10,7,1,16,6,29
1199,90,70,49,54,51,47,93,58,23,29.72,10,10,10,10,2,17
1200,89,75,60,62,55,50,72,52,32,29.67,10,10,10,14,5,22
1201,75,64,52,43,39,36,63,45,27,30.04,10,10,10,21,8,34
1202,79,64,49,47,43,40,77,52,27,30.21,10,10,10,9,3,15
1203,81,67,52,51,48,44,77,55,32,30.17,10,10,10,12,4,20
1204,82,69,56,62,58,52,93,72,51,29.99,10,10,10,15,7,26
1205,81,74,66,66,64,61,87,73,58,29.9,10,10,10,15,8,26
1206,80,76,71,73,69,65,90,82,74,29.98,10,8,1,13,7,22
1207,72,67,62,70,65,59,100,94,87,30.12,10,8,1,10,4,18
1208,78,70,61,65,61,59,97,79,60,30.16,10,10,7,10,4,15
1209,82,75,67,66,64,58,100,77,54,30.14,10,9,5,14,6,23
1210,84,75,65,64,62,57,93,69,45,30.07,10,10,5,12,5,20
1211,84,76,67,66,64,63,87,71,54,30.03,10,10,9,14,7,25
1212,84,77,69,68,66,65,90,73,55,30.01,10,10,10,14,6,21
1213,80,72,63,67,65,57,90,80,69,30,10,10,6,16,5,26
1214,82,72,61,65,62,58,90,73,55,30,10,10,10,10,4,16
1215,85,77,68,66,65,64,87,71,55,30.02,10,10,9,14,6,22
1216,88,79,70,68,67,65,90,73,55,30,10,10,10,12,6,20
1217,89,80,71,67,66,65,84,66,48,29.86,10,10,9,14,7,23
1218,73,65,57,67,55,44,86,69,52,29.99,10,10,4,14,7,23
1219,77,64,50,44,42,40,71,50,29,30.1,10,10,10,14,5,22
1220,82,65,48,54,49,44,86,61,35,29.87,10,10,10,14,4,22
1221,90,76,62,70,65,54,90,73,55,29.58,10,10,10,16,7,26
1222,91,77,62,70,57,37,84,51,17,29.56,10,10,8,18,8,30
1223,86,70,53,64,50,44,84,58,31,29.72,10,10,10,15,7,26
1224,95,83,70,72,68,63,84,64,43,29.58,10,9,7,17,9,26
1225,92,79,66,73,66,44,82,64,45,29.59,10,7,4,18,9,30
1226,78,65,52,54,44,35,63,43,22,29.89,10,10,7,18,6,33
1227,91,71,51,56,48,42,77,50,23,29.93,10,10,10,14,6,23
1228,92,77,62,63,56,47,84,57,30,29.9,10,10,10,16,7,25
1229,95,80,64,72,66,47,93,66,39,29.8,10,9,5,18,8,31
1230,79,70,60,47,43,39,60,43,25,30.03,10,10,10,18,8,34
1231,86,71,55,48,42,38,67,44,20,30.03,10,10,10,13,4,20
1232,91,73,54,53,49,46,77,52,27,29.95,10,10,10,12,4,17
1233,88,75,61,59,57,56,78,56,34,29.94,10,10,10,15,6,23
1234,84,74,64,63,61,58,87,66,45,29.97,10,10,10,16,8,23
1235,76,71,66,72,68,63,93,86,78,29.96,10,9,2,12,6,18
1236,83,77,71,70,68,66,90,76,62,29.91,10,9,7,14,7,23
1237,88,80,71,72,70,67,93,73,53,29.88,10,7,2,15,3,25
1238,88,76,63,70,57,50,93,61,29,29.9,10,9,4,14,7,25
1239,89,74,58,58,54,52,80,54,27,29.91,10,10,10,10,3,16
1240,93,78,62,65,61,58,90,63,36,29.89,10,10,10,13,5,20
1241,92,80,67,66,64,63,93,67,41,29.9,10,10,9,15,7,24
1242,86,78,70,69,67,65,90,74,57,29.8,10,10,10,20,9,32
1243,90,80,70,74,69,58,100,67,34,29.77,10,8,2,14,5,24
1244,94,84,73,73,71,65,94,72,49,29.75,10,8,5,20,10,33
1245,95,85,75,71,69,67,87,64,41,29.74,10,10,10,18,9,28
1246,84,75,66,71,67,65,93,77,61,29.89,10,9,1,15,4,23
1247,78,70,62,67,61,57,93,74,54,30.05,10,8,1,14,6,25
1248,77,69,61,65,62,58,93,81,69,29.99,10,10,7,9,4,16
1249,86,72,58,65,62,51,100,73,45,29.89,10,8,2,21,5,33
